Date,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,YearMonth,Day,DayOfWeek,DayName,IsWeekend,_gold_built_at
2022-11-25,20221125,2022,4,Q4,11,November,Nov,2022-11,25,5,Friday,False,2026-06-24 00:14:59.277238
2022-11-26,20221126,2022,4,Q4,11,November,Nov,2022-11,26,6,Saturday,True,2026-06-24 00:14:59.277238
2022-11-27,20221127,2022,4,Q4,11,November,Nov,2022-11,27,7,Sunday,True,2026-06-24 00:14:59.277238
2022-11-28,20221128,2022,4,Q4,11,November,Nov,2022-11,28,1,Monday,False,2026-06-24 00:14:59.277238
2022-11-29,20221129,2022,4,Q4,11,November,Nov,2022-11,29,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-11-30,20221130,2022,4,Q4,11,November,Nov,2022-11,30,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-12-01,20221201,2022,4,Q4,12,December,Dec,2022-12,1,4,Thursday,False,2026-06-24 00:14:59.277238
2022-12-02,20221202,2022,4,Q4,12,December,Dec,2022-12,2,5,Friday,False,2026-06-24 00:14:59.277238
2022-12-03,20221203,2022,4,Q4,12,December,Dec,2022-12,3,6,Saturday,True,2026-06-24 00:14:59.277238
2022-12-04,20221204,2022,4,Q4,12,December,Dec,2022-12,4,7,Sunday,True,2026-06-24 00:14:59.277238
2022-12-05,20221205,2022,4,Q4,12,December,Dec,2022-12,5,1,Monday,False,2026-06-24 00:14:59.277238
2022-12-06,20221206,2022,4,Q4,12,December,Dec,2022-12,6,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-12-07,20221207,2022,4,Q4,12,December,Dec,2022-12,7,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-12-08,20221208,2022,4,Q4,12,December,Dec,2022-12,8,4,Thursday,False,2026-06-24 00:14:59.277238
2022-12-09,20221209,2022,4,Q4,12,December,Dec,2022-12,9,5,Friday,False,2026-06-24 00:14:59.277238
2022-12-10,20221210,2022,4,Q4,12,December,Dec,2022-12,10,6,Saturday,True,2026-06-24 00:14:59.277238
2022-12-11,20221211,2022,4,Q4,12,December,Dec,2022-12,11,7,Sunday,True,2026-06-24 00:14:59.277238
2022-12-12,20221212,2022,4,Q4,12,December,Dec,2022-12,12,1,Monday,False,2026-06-24 00:14:59.277238
2022-12-13,20221213,2022,4,Q4,12,December,Dec,2022-12,13,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-12-14,20221214,2022,4,Q4,12,December,Dec,2022-12,14,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-12-15,20221215,2022,4,Q4,12,December,Dec,2022-12,15,4,Thursday,False,2026-06-24 00:14:59.277238
2022-12-16,20221216,2022,4,Q4,12,December,Dec,2022-12,16,5,Friday,False,2026-06-24 00:14:59.277238
2022-12-17,20221217,2022,4,Q4,12,December,Dec,2022-12,17,6,Saturday,True,2026-06-24 00:14:59.277238
2022-12-18,20221218,2022,4,Q4,12,December,Dec,2022-12,18,7,Sunday,True,2026-06-24 00:14:59.277238
2022-12-19,20221219,2022,4,Q4,12,December,Dec,2022-12,19,1,Monday,False,2026-06-24 00:14:59.277238
2022-12-20,20221220,2022,4,Q4,12,December,Dec,2022-12,20,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-12-21,20221221,2022,4,Q4,12,December,Dec,2022-12,21,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-12-22,20221222,2022,4,Q4,12,December,Dec,2022-12,22,4,Thursday,False,2026-06-24 00:14:59.277238
2022-12-23,20221223,2022,4,Q4,12,December,Dec,2022-12,23,5,Friday,False,2026-06-24 00:14:59.277238
2022-12-24,20221224,2022,4,Q4,12,December,Dec,2022-12,24,6,Saturday,True,2026-06-24 00:14:59.277238
2022-12-25,20221225,2022,4,Q4,12,December,Dec,2022-12,25,7,Sunday,True,2026-06-24 00:14:59.277238
2022-12-26,20221226,2022,4,Q4,12,December,Dec,2022-12,26,1,Monday,False,2026-06-24 00:14:59.277238
2022-12-27,20221227,2022,4,Q4,12,December,Dec,2022-12,27,2,Tuesday,False,2026-06-24 00:14:59.277238
2022-12-28,20221228,2022,4,Q4,12,December,Dec,2022-12,28,3,Wednesday,False,2026-06-24 00:14:59.277238
2022-12-29,20221229,2022,4,Q4,12,December,Dec,2022-12,29,4,Thursday,False,2026-06-24 00:14:59.277238
2022-12-30,20221230,2022,4,Q4,12,December,Dec,2022-12,30,5,Friday,False,2026-06-24 00:14:59.277238
2022-12-31,20221231,2022,4,Q4,12,December,Dec,2022-12,31,6,Saturday,True,2026-06-24 00:14:59.277238
2023-01-01,20230101,2023,1,Q1,1,January,Jan,2023-01,1,7,Sunday,True,2026-06-24 00:14:59.277238
2023-01-02,20230102,2023,1,Q1,1,January,Jan,2023-01,2,1,Monday,False,2026-06-24 00:14:59.277238
2023-01-03,20230103,2023,1,Q1,1,January,Jan,2023-01,3,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-01-04,20230104,2023,1,Q1,1,January,Jan,2023-01,4,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-01-05,20230105,2023,1,Q1,1,January,Jan,2023-01,5,4,Thursday,False,2026-06-24 00:14:59.277238
2023-01-06,20230106,2023,1,Q1,1,January,Jan,2023-01,6,5,Friday,False,2026-06-24 00:14:59.277238
2023-01-07,20230107,2023,1,Q1,1,January,Jan,2023-01,7,6,Saturday,True,2026-06-24 00:14:59.277238
2023-01-08,20230108,2023,1,Q1,1,January,Jan,2023-01,8,7,Sunday,True,2026-06-24 00:14:59.277238
2023-01-09,20230109,2023,1,Q1,1,January,Jan,2023-01,9,1,Monday,False,2026-06-24 00:14:59.277238
2023-01-10,20230110,2023,1,Q1,1,January,Jan,2023-01,10,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-01-11,20230111,2023,1,Q1,1,January,Jan,2023-01,11,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-01-12,20230112,2023,1,Q1,1,January,Jan,2023-01,12,4,Thursday,False,2026-06-24 00:14:59.277238
2023-01-13,20230113,2023,1,Q1,1,January,Jan,2023-01,13,5,Friday,False,2026-06-24 00:14:59.277238
2023-01-14,20230114,2023,1,Q1,1,January,Jan,2023-01,14,6,Saturday,True,2026-06-24 00:14:59.277238
2023-01-15,20230115,2023,1,Q1,1,January,Jan,2023-01,15,7,Sunday,True,2026-06-24 00:14:59.277238
2023-01-16,20230116,2023,1,Q1,1,January,Jan,2023-01,16,1,Monday,False,2026-06-24 00:14:59.277238
2023-01-17,20230117,2023,1,Q1,1,January,Jan,2023-01,17,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-01-18,20230118,2023,1,Q1,1,January,Jan,2023-01,18,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-01-19,20230119,2023,1,Q1,1,January,Jan,2023-01,19,4,Thursday,False,2026-06-24 00:14:59.277238
2023-01-20,20230120,2023,1,Q1,1,January,Jan,2023-01,20,5,Friday,False,2026-06-24 00:14:59.277238
2023-01-21,20230121,2023,1,Q1,1,January,Jan,2023-01,21,6,Saturday,True,2026-06-24 00:14:59.277238
2023-01-22,20230122,2023,1,Q1,1,January,Jan,2023-01,22,7,Sunday,True,2026-06-24 00:14:59.277238
2023-01-23,20230123,2023,1,Q1,1,January,Jan,2023-01,23,1,Monday,False,2026-06-24 00:14:59.277238
2023-01-24,20230124,2023,1,Q1,1,January,Jan,2023-01,24,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-01-25,20230125,2023,1,Q1,1,January,Jan,2023-01,25,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-01-26,20230126,2023,1,Q1,1,January,Jan,2023-01,26,4,Thursday,False,2026-06-24 00:14:59.277238
2023-01-27,20230127,2023,1,Q1,1,January,Jan,2023-01,27,5,Friday,False,2026-06-24 00:14:59.277238
2023-01-28,20230128,2023,1,Q1,1,January,Jan,2023-01,28,6,Saturday,True,2026-06-24 00:14:59.277238
2023-01-29,20230129,2023,1,Q1,1,January,Jan,2023-01,29,7,Sunday,True,2026-06-24 00:14:59.277238
2023-01-30,20230130,2023,1,Q1,1,January,Jan,2023-01,30,1,Monday,False,2026-06-24 00:14:59.277238
2023-01-31,20230131,2023,1,Q1,1,January,Jan,2023-01,31,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-02-01,20230201,2023,1,Q1,2,February,Feb,2023-02,1,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-02-02,20230202,2023,1,Q1,2,February,Feb,2023-02,2,4,Thursday,False,2026-06-24 00:14:59.277238
2023-02-03,20230203,2023,1,Q1,2,February,Feb,2023-02,3,5,Friday,False,2026-06-24 00:14:59.277238
2023-02-04,20230204,2023,1,Q1,2,February,Feb,2023-02,4,6,Saturday,True,2026-06-24 00:14:59.277238
2023-02-05,20230205,2023,1,Q1,2,February,Feb,2023-02,5,7,Sunday,True,2026-06-24 00:14:59.277238
2023-02-06,20230206,2023,1,Q1,2,February,Feb,2023-02,6,1,Monday,False,2026-06-24 00:14:59.277238
2023-02-07,20230207,2023,1,Q1,2,February,Feb,2023-02,7,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-02-08,20230208,2023,1,Q1,2,February,Feb,2023-02,8,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-02-09,20230209,2023,1,Q1,2,February,Feb,2023-02,9,4,Thursday,False,2026-06-24 00:14:59.277238
2023-02-10,20230210,2023,1,Q1,2,February,Feb,2023-02,10,5,Friday,False,2026-06-24 00:14:59.277238
2023-02-11,20230211,2023,1,Q1,2,February,Feb,2023-02,11,6,Saturday,True,2026-06-24 00:14:59.277238
2023-02-12,20230212,2023,1,Q1,2,February,Feb,2023-02,12,7,Sunday,True,2026-06-24 00:14:59.277238
2023-02-13,20230213,2023,1,Q1,2,February,Feb,2023-02,13,1,Monday,False,2026-06-24 00:14:59.277238
2023-02-14,20230214,2023,1,Q1,2,February,Feb,2023-02,14,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-02-15,20230215,2023,1,Q1,2,February,Feb,2023-02,15,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-02-16,20230216,2023,1,Q1,2,February,Feb,2023-02,16,4,Thursday,False,2026-06-24 00:14:59.277238
2023-02-17,20230217,2023,1,Q1,2,February,Feb,2023-02,17,5,Friday,False,2026-06-24 00:14:59.277238
2023-02-18,20230218,2023,1,Q1,2,February,Feb,2023-02,18,6,Saturday,True,2026-06-24 00:14:59.277238
2023-02-19,20230219,2023,1,Q1,2,February,Feb,2023-02,19,7,Sunday,True,2026-06-24 00:14:59.277238
2023-02-20,20230220,2023,1,Q1,2,February,Feb,2023-02,20,1,Monday,False,2026-06-24 00:14:59.277238
2023-02-21,20230221,2023,1,Q1,2,February,Feb,2023-02,21,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-02-22,20230222,2023,1,Q1,2,February,Feb,2023-02,22,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-02-23,20230223,2023,1,Q1,2,February,Feb,2023-02,23,4,Thursday,False,2026-06-24 00:14:59.277238
2023-02-24,20230224,2023,1,Q1,2,February,Feb,2023-02,24,5,Friday,False,2026-06-24 00:14:59.277238
2023-02-25,20230225,2023,1,Q1,2,February,Feb,2023-02,25,6,Saturday,True,2026-06-24 00:14:59.277238
2023-02-26,20230226,2023,1,Q1,2,February,Feb,2023-02,26,7,Sunday,True,2026-06-24 00:14:59.277238
2023-02-27,20230227,2023,1,Q1,2,February,Feb,2023-02,27,1,Monday,False,2026-06-24 00:14:59.277238
2023-02-28,20230228,2023,1,Q1,2,February,Feb,2023-02,28,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-03-01,20230301,2023,1,Q1,3,March,Mar,2023-03,1,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-03-02,20230302,2023,1,Q1,3,March,Mar,2023-03,2,4,Thursday,False,2026-06-24 00:14:59.277238
2023-03-03,20230303,2023,1,Q1,3,March,Mar,2023-03,3,5,Friday,False,2026-06-24 00:14:59.277238
2023-03-04,20230304,2023,1,Q1,3,March,Mar,2023-03,4,6,Saturday,True,2026-06-24 00:14:59.277238
2023-03-05,20230305,2023,1,Q1,3,March,Mar,2023-03,5,7,Sunday,True,2026-06-24 00:14:59.277238
2023-03-06,20230306,2023,1,Q1,3,March,Mar,2023-03,6,1,Monday,False,2026-06-24 00:14:59.277238
2023-03-07,20230307,2023,1,Q1,3,March,Mar,2023-03,7,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-03-08,20230308,2023,1,Q1,3,March,Mar,2023-03,8,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-03-09,20230309,2023,1,Q1,3,March,Mar,2023-03,9,4,Thursday,False,2026-06-24 00:14:59.277238
2023-03-10,20230310,2023,1,Q1,3,March,Mar,2023-03,10,5,Friday,False,2026-06-24 00:14:59.277238
2023-03-11,20230311,2023,1,Q1,3,March,Mar,2023-03,11,6,Saturday,True,2026-06-24 00:14:59.277238
2023-03-12,20230312,2023,1,Q1,3,March,Mar,2023-03,12,7,Sunday,True,2026-06-24 00:14:59.277238
2023-03-13,20230313,2023,1,Q1,3,March,Mar,2023-03,13,1,Monday,False,2026-06-24 00:14:59.277238
2023-03-14,20230314,2023,1,Q1,3,March,Mar,2023-03,14,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-03-15,20230315,2023,1,Q1,3,March,Mar,2023-03,15,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-03-16,20230316,2023,1,Q1,3,March,Mar,2023-03,16,4,Thursday,False,2026-06-24 00:14:59.277238
2023-03-17,20230317,2023,1,Q1,3,March,Mar,2023-03,17,5,Friday,False,2026-06-24 00:14:59.277238
2023-03-18,20230318,2023,1,Q1,3,March,Mar,2023-03,18,6,Saturday,True,2026-06-24 00:14:59.277238
2023-03-19,20230319,2023,1,Q1,3,March,Mar,2023-03,19,7,Sunday,True,2026-06-24 00:14:59.277238
2023-03-20,20230320,2023,1,Q1,3,March,Mar,2023-03,20,1,Monday,False,2026-06-24 00:14:59.277238
2023-03-21,20230321,2023,1,Q1,3,March,Mar,2023-03,21,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-03-22,20230322,2023,1,Q1,3,March,Mar,2023-03,22,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-03-23,20230323,2023,1,Q1,3,March,Mar,2023-03,23,4,Thursday,False,2026-06-24 00:14:59.277238
2023-03-24,20230324,2023,1,Q1,3,March,Mar,2023-03,24,5,Friday,False,2026-06-24 00:14:59.277238
2023-03-25,20230325,2023,1,Q1,3,March,Mar,2023-03,25,6,Saturday,True,2026-06-24 00:14:59.277238
2023-03-26,20230326,2023,1,Q1,3,March,Mar,2023-03,26,7,Sunday,True,2026-06-24 00:14:59.277238
2023-03-27,20230327,2023,1,Q1,3,March,Mar,2023-03,27,1,Monday,False,2026-06-24 00:14:59.277238
2023-03-28,20230328,2023,1,Q1,3,March,Mar,2023-03,28,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-03-29,20230329,2023,1,Q1,3,March,Mar,2023-03,29,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-03-30,20230330,2023,1,Q1,3,March,Mar,2023-03,30,4,Thursday,False,2026-06-24 00:14:59.277238
2023-03-31,20230331,2023,1,Q1,3,March,Mar,2023-03,31,5,Friday,False,2026-06-24 00:14:59.277238
2023-04-01,20230401,2023,2,Q2,4,April,Apr,2023-04,1,6,Saturday,True,2026-06-24 00:14:59.277238
2023-04-02,20230402,2023,2,Q2,4,April,Apr,2023-04,2,7,Sunday,True,2026-06-24 00:14:59.277238
2023-04-03,20230403,2023,2,Q2,4,April,Apr,2023-04,3,1,Monday,False,2026-06-24 00:14:59.277238
2023-04-04,20230404,2023,2,Q2,4,April,Apr,2023-04,4,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-04-05,20230405,2023,2,Q2,4,April,Apr,2023-04,5,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-04-06,20230406,2023,2,Q2,4,April,Apr,2023-04,6,4,Thursday,False,2026-06-24 00:14:59.277238
2023-04-07,20230407,2023,2,Q2,4,April,Apr,2023-04,7,5,Friday,False,2026-06-24 00:14:59.277238
2023-04-08,20230408,2023,2,Q2,4,April,Apr,2023-04,8,6,Saturday,True,2026-06-24 00:14:59.277238
2023-04-09,20230409,2023,2,Q2,4,April,Apr,2023-04,9,7,Sunday,True,2026-06-24 00:14:59.277238
2023-04-10,20230410,2023,2,Q2,4,April,Apr,2023-04,10,1,Monday,False,2026-06-24 00:14:59.277238
2023-04-11,20230411,2023,2,Q2,4,April,Apr,2023-04,11,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-04-12,20230412,2023,2,Q2,4,April,Apr,2023-04,12,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-04-13,20230413,2023,2,Q2,4,April,Apr,2023-04,13,4,Thursday,False,2026-06-24 00:14:59.277238
2023-04-14,20230414,2023,2,Q2,4,April,Apr,2023-04,14,5,Friday,False,2026-06-24 00:14:59.277238
2023-04-15,20230415,2023,2,Q2,4,April,Apr,2023-04,15,6,Saturday,True,2026-06-24 00:14:59.277238
2023-04-16,20230416,2023,2,Q2,4,April,Apr,2023-04,16,7,Sunday,True,2026-06-24 00:14:59.277238
2023-04-17,20230417,2023,2,Q2,4,April,Apr,2023-04,17,1,Monday,False,2026-06-24 00:14:59.277238
2023-04-18,20230418,2023,2,Q2,4,April,Apr,2023-04,18,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-04-19,20230419,2023,2,Q2,4,April,Apr,2023-04,19,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-04-20,20230420,2023,2,Q2,4,April,Apr,2023-04,20,4,Thursday,False,2026-06-24 00:14:59.277238
2023-04-21,20230421,2023,2,Q2,4,April,Apr,2023-04,21,5,Friday,False,2026-06-24 00:14:59.277238
2023-04-22,20230422,2023,2,Q2,4,April,Apr,2023-04,22,6,Saturday,True,2026-06-24 00:14:59.277238
2023-04-23,20230423,2023,2,Q2,4,April,Apr,2023-04,23,7,Sunday,True,2026-06-24 00:14:59.277238
2023-04-24,20230424,2023,2,Q2,4,April,Apr,2023-04,24,1,Monday,False,2026-06-24 00:14:59.277238
2023-04-25,20230425,2023,2,Q2,4,April,Apr,2023-04,25,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-04-26,20230426,2023,2,Q2,4,April,Apr,2023-04,26,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-04-27,20230427,2023,2,Q2,4,April,Apr,2023-04,27,4,Thursday,False,2026-06-24 00:14:59.277238
2023-04-28,20230428,2023,2,Q2,4,April,Apr,2023-04,28,5,Friday,False,2026-06-24 00:14:59.277238
2023-04-29,20230429,2023,2,Q2,4,April,Apr,2023-04,29,6,Saturday,True,2026-06-24 00:14:59.277238
2023-04-30,20230430,2023,2,Q2,4,April,Apr,2023-04,30,7,Sunday,True,2026-06-24 00:14:59.277238
2023-05-01,20230501,2023,2,Q2,5,May,May,2023-05,1,1,Monday,False,2026-06-24 00:14:59.277238
2023-05-02,20230502,2023,2,Q2,5,May,May,2023-05,2,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-05-03,20230503,2023,2,Q2,5,May,May,2023-05,3,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-05-04,20230504,2023,2,Q2,5,May,May,2023-05,4,4,Thursday,False,2026-06-24 00:14:59.277238
2023-05-05,20230505,2023,2,Q2,5,May,May,2023-05,5,5,Friday,False,2026-06-24 00:14:59.277238
2023-05-06,20230506,2023,2,Q2,5,May,May,2023-05,6,6,Saturday,True,2026-06-24 00:14:59.277238
2023-05-07,20230507,2023,2,Q2,5,May,May,2023-05,7,7,Sunday,True,2026-06-24 00:14:59.277238
2023-05-08,20230508,2023,2,Q2,5,May,May,2023-05,8,1,Monday,False,2026-06-24 00:14:59.277238
2023-05-09,20230509,2023,2,Q2,5,May,May,2023-05,9,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-05-10,20230510,2023,2,Q2,5,May,May,2023-05,10,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-05-11,20230511,2023,2,Q2,5,May,May,2023-05,11,4,Thursday,False,2026-06-24 00:14:59.277238
2023-05-12,20230512,2023,2,Q2,5,May,May,2023-05,12,5,Friday,False,2026-06-24 00:14:59.277238
2023-05-13,20230513,2023,2,Q2,5,May,May,2023-05,13,6,Saturday,True,2026-06-24 00:14:59.277238
2023-05-14,20230514,2023,2,Q2,5,May,May,2023-05,14,7,Sunday,True,2026-06-24 00:14:59.277238
2023-05-15,20230515,2023,2,Q2,5,May,May,2023-05,15,1,Monday,False,2026-06-24 00:14:59.277238
2023-05-16,20230516,2023,2,Q2,5,May,May,2023-05,16,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-05-17,20230517,2023,2,Q2,5,May,May,2023-05,17,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-05-18,20230518,2023,2,Q2,5,May,May,2023-05,18,4,Thursday,False,2026-06-24 00:14:59.277238
2023-05-19,20230519,2023,2,Q2,5,May,May,2023-05,19,5,Friday,False,2026-06-24 00:14:59.277238
2023-05-20,20230520,2023,2,Q2,5,May,May,2023-05,20,6,Saturday,True,2026-06-24 00:14:59.277238
2023-05-21,20230521,2023,2,Q2,5,May,May,2023-05,21,7,Sunday,True,2026-06-24 00:14:59.277238
2023-05-22,20230522,2023,2,Q2,5,May,May,2023-05,22,1,Monday,False,2026-06-24 00:14:59.277238
2023-05-23,20230523,2023,2,Q2,5,May,May,2023-05,23,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-05-24,20230524,2023,2,Q2,5,May,May,2023-05,24,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-05-25,20230525,2023,2,Q2,5,May,May,2023-05,25,4,Thursday,False,2026-06-24 00:14:59.277238
2023-05-26,20230526,2023,2,Q2,5,May,May,2023-05,26,5,Friday,False,2026-06-24 00:14:59.277238
2023-05-27,20230527,2023,2,Q2,5,May,May,2023-05,27,6,Saturday,True,2026-06-24 00:14:59.277238
2023-05-28,20230528,2023,2,Q2,5,May,May,2023-05,28,7,Sunday,True,2026-06-24 00:14:59.277238
2023-05-29,20230529,2023,2,Q2,5,May,May,2023-05,29,1,Monday,False,2026-06-24 00:14:59.277238
2023-05-30,20230530,2023,2,Q2,5,May,May,2023-05,30,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-05-31,20230531,2023,2,Q2,5,May,May,2023-05,31,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-06-01,20230601,2023,2,Q2,6,June,Jun,2023-06,1,4,Thursday,False,2026-06-24 00:14:59.277238
2023-06-02,20230602,2023,2,Q2,6,June,Jun,2023-06,2,5,Friday,False,2026-06-24 00:14:59.277238
2023-06-03,20230603,2023,2,Q2,6,June,Jun,2023-06,3,6,Saturday,True,2026-06-24 00:14:59.277238
2023-06-04,20230604,2023,2,Q2,6,June,Jun,2023-06,4,7,Sunday,True,2026-06-24 00:14:59.277238
2023-06-05,20230605,2023,2,Q2,6,June,Jun,2023-06,5,1,Monday,False,2026-06-24 00:14:59.277238
2023-06-06,20230606,2023,2,Q2,6,June,Jun,2023-06,6,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-06-07,20230607,2023,2,Q2,6,June,Jun,2023-06,7,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-06-08,20230608,2023,2,Q2,6,June,Jun,2023-06,8,4,Thursday,False,2026-06-24 00:14:59.277238
2023-06-09,20230609,2023,2,Q2,6,June,Jun,2023-06,9,5,Friday,False,2026-06-24 00:14:59.277238
2023-06-10,20230610,2023,2,Q2,6,June,Jun,2023-06,10,6,Saturday,True,2026-06-24 00:14:59.277238
2023-06-11,20230611,2023,2,Q2,6,June,Jun,2023-06,11,7,Sunday,True,2026-06-24 00:14:59.277238
2023-06-12,20230612,2023,2,Q2,6,June,Jun,2023-06,12,1,Monday,False,2026-06-24 00:14:59.277238
2023-06-13,20230613,2023,2,Q2,6,June,Jun,2023-06,13,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-06-14,20230614,2023,2,Q2,6,June,Jun,2023-06,14,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-06-15,20230615,2023,2,Q2,6,June,Jun,2023-06,15,4,Thursday,False,2026-06-24 00:14:59.277238
2023-06-16,20230616,2023,2,Q2,6,June,Jun,2023-06,16,5,Friday,False,2026-06-24 00:14:59.277238
2023-06-17,20230617,2023,2,Q2,6,June,Jun,2023-06,17,6,Saturday,True,2026-06-24 00:14:59.277238
2023-06-18,20230618,2023,2,Q2,6,June,Jun,2023-06,18,7,Sunday,True,2026-06-24 00:14:59.277238
2023-06-19,20230619,2023,2,Q2,6,June,Jun,2023-06,19,1,Monday,False,2026-06-24 00:14:59.277238
2023-06-20,20230620,2023,2,Q2,6,June,Jun,2023-06,20,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-06-21,20230621,2023,2,Q2,6,June,Jun,2023-06,21,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-06-22,20230622,2023,2,Q2,6,June,Jun,2023-06,22,4,Thursday,False,2026-06-24 00:14:59.277238
2023-06-23,20230623,2023,2,Q2,6,June,Jun,2023-06,23,5,Friday,False,2026-06-24 00:14:59.277238
2023-06-24,20230624,2023,2,Q2,6,June,Jun,2023-06,24,6,Saturday,True,2026-06-24 00:14:59.277238
2023-06-25,20230625,2023,2,Q2,6,June,Jun,2023-06,25,7,Sunday,True,2026-06-24 00:14:59.277238
2023-06-26,20230626,2023,2,Q2,6,June,Jun,2023-06,26,1,Monday,False,2026-06-24 00:14:59.277238
2023-06-27,20230627,2023,2,Q2,6,June,Jun,2023-06,27,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-06-28,20230628,2023,2,Q2,6,June,Jun,2023-06,28,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-06-29,20230629,2023,2,Q2,6,June,Jun,2023-06,29,4,Thursday,False,2026-06-24 00:14:59.277238
2023-06-30,20230630,2023,2,Q2,6,June,Jun,2023-06,30,5,Friday,False,2026-06-24 00:14:59.277238
2023-07-01,20230701,2023,3,Q3,7,July,Jul,2023-07,1,6,Saturday,True,2026-06-24 00:14:59.277238
2023-07-02,20230702,2023,3,Q3,7,July,Jul,2023-07,2,7,Sunday,True,2026-06-24 00:14:59.277238
2023-07-03,20230703,2023,3,Q3,7,July,Jul,2023-07,3,1,Monday,False,2026-06-24 00:14:59.277238
2023-07-04,20230704,2023,3,Q3,7,July,Jul,2023-07,4,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-07-05,20230705,2023,3,Q3,7,July,Jul,2023-07,5,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-07-06,20230706,2023,3,Q3,7,July,Jul,2023-07,6,4,Thursday,False,2026-06-24 00:14:59.277238
2023-07-07,20230707,2023,3,Q3,7,July,Jul,2023-07,7,5,Friday,False,2026-06-24 00:14:59.277238
2023-07-08,20230708,2023,3,Q3,7,July,Jul,2023-07,8,6,Saturday,True,2026-06-24 00:14:59.277238
2023-07-09,20230709,2023,3,Q3,7,July,Jul,2023-07,9,7,Sunday,True,2026-06-24 00:14:59.277238
2023-07-10,20230710,2023,3,Q3,7,July,Jul,2023-07,10,1,Monday,False,2026-06-24 00:14:59.277238
2023-07-11,20230711,2023,3,Q3,7,July,Jul,2023-07,11,2,Tuesday,False,2026-06-24 00:14:59.277238
2023-07-12,20230712,2023,3,Q3,7,July,Jul,2023-07,12,3,Wednesday,False,2026-06-24 00:14:59.277238
2023-07-13,20230713,2023,3,Q3,7,July,Jul,2023-07,13,4,Thursday,False,2026-06-24 00:14:59.277238
2023-07-14,20230714,2023,3,Q3,7,July,Jul,2023-07,14,5,Friday,False,2026-06-24 00:14:59.277238
2023-07-15,20230715,2023,3,Q3,7,July,Jul,2023-07,15,6,Saturday,True,2026-06-24 00:14:59.277238
